ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Living_With,Customer_Age,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Acceptance_Rate,Channel_Preference,Average_Purchase_Amount,Campaign_Engagement,Num_Children,Family_Size
1378,1972,Undergraduate,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,Partner,41,694,17,0,0.0,Web,40.8235294117647,0.0,1,3
2781,1981,Graduate,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,Alone,33,1792,16,2,0.4,Store,112.0,0.5,0,1
1165,1958,Postgraduate,50729.0,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,Alone,55,496,15,0,0.0,Store,33.06666666666667,0.0,2,3
1404,1968,Graduate,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,Partner,45,231,9,0,0.0,Web,25.666666666666668,0.0,2,4
6457,1976,Graduate,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,Alone,38,902,22,0,0.0,Store,41.0,0.0,1,2
2639,1966,Graduate,43602.0,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,Alone,48,68,6,0,0.0,Web,11.333333333333334,0.0,2,3
8299,1989,Postgraduate,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,Alone,24,71,5,0,0.0,Store,14.2,0.0,0,1
6437,1985,Undergraduate,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,Alone,28,76,5,0,0.0,Store,15.2,0.0,1,2
6912,1967,Postgraduate,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,Partner,46,772,21,0,0.0,Store,36.76190476190476,0.0,2,4
7327,1959,Postgraduate,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,Partner,54,47,6,0,0.0,Store,7.833333333333333,0.0,2,4
5299,1970,Postgraduate,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,Partner,43,1586,23,0,0.0,Store,68.95652173913044,0.0,1,3
4127,1967,Postgraduate,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,Partner,46,1529,32,1,0.2,Web,47.78125,0.5,1,3
8143,1985,Postgraduate,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,Alone,28,265,11,2,0.4,Store,24.09090909090909,0.6000000000000001,0,1
1964,1951,Graduate,86610.0,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,Partner,62,1603,17,0,0.0,Store,94.29411764705883,0.0,0,2
3690,1986,Postgraduate,80141.0,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,Partner,27,2091,21,1,0.2,Store,99.57142857142857,0.3,0,2
3433,1955,Undergraduate,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,Partner,58,981,20,1,0.2,Catalog,49.05,0.2,0,2
3389,1970,Graduate,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,Partner,42,1533,30,0,0.0,Store,51.1,0.0,1,3
4712,1991,Undergraduate,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,Partner,21,82,6,0,0.0,Store,13.666666666666666,0.0,0,2
1170,1975,Graduate,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,Partner,38,244,10,0,0.0,Web,24.4,0.0,1,3
6347,1979,Undergraduate,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Alone,34,36,4,0,0.0,Store,9.0,0.0,1,2
4065,1976,Postgraduate,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,Partner,37,404,14,0,0.0,Store,28.857142857142858,0.0,1,3
8230,1980,Graduate,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,Partner,34,71,5,0,0.0,Store,14.2,0.0,1,3
1215,1978,Graduate,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,Partner,35,1572,22,1,0.2,Catalog,71.45454545454545,0.2,0,2
5939,1971,Graduate,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,Partner,43,122,7,0,0.0,Web,17.428571428571427,0.0,2,4
2156,1955,Postgraduate,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,Partner,57,41,6,0,0.0,Store,6.833333333333333,0.0,2,4
7788,1983,Postgraduate,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,Partner,31,10,3,0,0.0,Store,3.3333333333333335,0.0,1,3
10323,1952,Graduate,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,Partner,61,304,11,0,0.0,Store,27.636363636363637,0.0,1,3
7947,1969,Graduate,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Partner,45,37,4,0,0.0,Store,9.25,0.0,2,4
1891,1980,Postgraduate,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,Alone,32,1754,15,0,0.0,Catalog,116.93333333333334,0.0,0,1
2570,1968,Graduate,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,Partner,45,815,21,2,0.4,Web,38.80952380952381,0.5,1,3
9256,1971,Graduate,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,Alone,42,1001,23,0,0.0,Store,43.52173913043478,0.0,1,2
295,1989,Graduate,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,Alone,24,1157,21,0,0.0,Store,55.095238095238095,0.0,0,1
7397,1951,Graduate,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,Alone,62,688,18,0,0.0,Store,38.22222222222222,0.0,1,2
6349,1987,Postgraduate,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,Alone,26,1319,18,0,0.0,Web,73.27777777777777,0.0,0,1
10790,1985,Postgraduate,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Partner,28,21,3,0,0.0,Store,7.0,0.0,1,3
10398,1981,Undergraduate,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Alone,31,31,3,0,0.0,Store,10.333333333333334,0.0,1,2
2431,1990,Graduate,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,Partner,22,67,5,0,0.0,Store,13.4,0.0,0,2
550,1952,Graduate,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,Alone,61,708,19,0,0.0,Store,37.26315789473684,0.0,1,2
1890,1971,Undergraduate,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Partner,41,25,3,0,0.0,Store,8.333333333333334,0.0,2,4
10742,1983,Postgraduate,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,Partner,30,746,11,1,0.2,Store,67.81818181818181,0.3,0,2
10356,1957,Postgraduate,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Alone,55,32,4,0,0.0,Store,8.0,0.0,2,3
4676,1951,Postgraduate,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,Alone,63,1695,23,0,0.0,Web,73.69565217391305,0.0,2,3
8852,1976,Graduate,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,Partner,36,1080,23,0,0.0,Store,46.95652173913044,0.0,1,3
3565,1955,Postgraduate,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,Partner,59,72,6,0,0.0,Web,12.0,0.0,2,4
5294,1989,Graduate,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,Alone,24,57,7,0,0.0,Store,8.142857142857142,0.0,1,2
1958,1973,Postgraduate,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,Partner,41,660,19,0,0.0,Store,34.73684210526316,0.0,1,3
7349,1973,Undergraduate,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,Partner,39,103,7,0,0.0,Web,14.714285714285714,0.0,1,3
8799,1984,Postgraduate,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,Partner,29,153,8,0,0.0,Store,19.125,0.0,1,3
1351,1956,Postgraduate,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,Partner,56,1220,28,1,0.2,Store,43.57142857142857,0.3,1,3
1045,1965,Graduate,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,Partner,47,279,11,0,0.0,Web,25.363636363636363,0.0,1,3
7732,1978,Graduate,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,Partner,36,745,19,0,0.0,Store,39.21052631578947,0.0,1,3
8070,1973,Postgraduate,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,Partner,41,264,11,0,0.0,Store,24.0,0.0,1,3
477,1986,Graduate,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,Partner,28,2157,21,4,0.8,Store,102.71428571428571,1.1,0,2
7832,1959,Postgraduate,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,Partner,54,1526,22,3,0.6,Web,69.36363636363636,1.0,1,3
2202,1978,Graduate,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,Partner,35,69,5,0,0.0,Store,13.8,0.0,1,3
7396,1966,Graduate,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,Partner,46,1597,25,1,0.2,Store,63.88,0.3,0,2
4055,1992,Undergraduate,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,Alone,22,64,6,0,0.0,Web,10.666666666666666,0.0,1,2
10340,1984,Graduate,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,Partner,28,497,12,0,0.0,Web,41.416666666666664,0.0,1,3
10091,1956,Graduate,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,Alone,57,1067,15,0,0.0,Web,71.13333333333334,0.0,1,2
7629,1977,Graduate,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Partner,37,31,5,0,0.0,Store,6.2,0.0,2,4
10640,1974,Graduate,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,Partner,39,211,9,0,0.0,Web,23.444444444444443,0.0,2,4
3498,1976,Postgraduate,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,Partner,36,877,21,1,0.2,Store,41.76190476190476,0.5,1,3
6742,1979,Graduate,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,Partner,34,11,3,0,0.0,Store,3.6666666666666665,0.0,1,3
1172,1983,Postgraduate,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,Partner,30,2034,24,3,0.6,Store,84.75,0.8999999999999999,0,2
569,1991,Graduate,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,Alone,22,1991,18,3,0.6,Store,110.61111111111111,0.8999999999999999,0,1
4686,1962,Postgraduate,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,Alone,52,1686,24,1,0.2,Store,70.25,0.3,0,1
1381,1982,Postgraduate,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,Alone,32,324,12,0,0.0,Web,27.0,0.0,1,2
2634,1979,Postgraduate,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,Alone,35,69,6,0,0.0,Store,11.5,0.0,1,2
10905,1955,Graduate,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,Partner,57,252,11,0,0.0,Store,22.90909090909091,0.0,2,4
1744,1965,Undergraduate,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,Alone,48,54,4,0,0.0,Store,13.5,0.0,1,2
1000,1961,Postgraduate,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,Partner,52,964,23,0,0.0,Store,41.91304347826087,0.0,2,4
3828,1951,Graduate,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,Partner,62,1327,26,0,0.0,Store,51.03846153846154,0.0,1,3
8605,1964,Postgraduate,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Partner,50,68,5,0,0.0,Store,13.6,0.0,2,4
10304,1959,Graduate,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,Partner,53,60,4,0,0.0,Store,15.0,0.0,0,2
4351,1955,Graduate,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,Alone,58,55,4,1,0.2,Store,13.75,0.5,2,3
10129,1966,Graduate,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,Partner,48,1456,20,1,0.2,Store,72.8,0.3,0,2
2499,1958,Undergraduate,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,Alone,55,563,17,0,0.0,Store,33.11764705882353,0.0,1,2
10092,1954,Graduate,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,Alone,59,1504,22,0,0.0,Catalog,68.36363636363636,0.0,1,2
7500,1967,Graduate,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,Alone,47,564,17,0,0.0,Web,33.1764705882353,0.0,2,3
5796,1963,Graduate,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,Partner,50,1125,22,1,0.2,Store,51.13636363636363,0.3,0,2
10556,1959,Graduate,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,Partner,55,358,13,1,0.2,Web,27.53846153846154,0.2,1,3
1064,1971,Postgraduate,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Partner,42,42,4,0,0.0,Store,10.5,0.0,1,3
48,1964,Graduate,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,Partner,50,184,8,1,0.2,Web,23.0,0.4,1,3
7610,1983,Graduate,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,Partner,30,460,14,0,0.0,Web,32.857142857142854,0.0,1,3
263,1945,Postgraduate,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,Alone,69,145,7,0,0.0,Web,20.714285714285715,0.0,0,1
10814,1947,Graduate,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,Partner,66,1376,24,0,0.0,Store,57.333333333333336,0.0,0,2
9710,1969,Postgraduate,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,Alone,44,792,21,0,0.0,Web,37.714285714285715,0.0,1,2
10250,1947,Undergraduate,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Partner,65,28,3,0,0.0,Store,9.333333333333334,0.0,0,2
7881,1946,Postgraduate,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,Partner,67,1033,23,0,0.0,Store,44.91304347826087,0.0,0,2
5847,1969,Graduate,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,Alone,44,882,20,0,0.0,Store,44.1,0.0,1,2
3571,1961,Postgraduate,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,Partner,51,1101,16,1,0.2,Web,68.8125,0.4,1,3
7807,1974,Graduate,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,Partner,38,369,11,0,0.0,Web,33.54545454545455,0.0,1,3
3878,1980,Undergraduate,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Alone,34,48,4,0,0.0,Store,12.0,0.0,1,2
5092,1949,Postgraduate,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,Alone,64,467,15,1,0.2,Web,31.133333333333333,0.4,1,2
2154,1971,Graduate,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,Alone,41,44,5,0,0.0,Store,8.8,0.0,2,3
5394,1979,Undergraduate,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,Alone,34,38,6,0,0.0,Store,6.333333333333333,0.0,2,3
3798,1968,Graduate,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,Partner,45,81,6,0,0.0,Store,13.5,0.0,2,4
3524,1971,Postgraduate,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,Alone,42,167,8,0,0.0,Web,20.875,0.0,1,2
5247,1955,Postgraduate,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,Partner,59,45,5,0,0.0,Store,9.0,0.0,2,4
5883,1972,Graduate,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,Partner,41,664,18,0,0.0,Web,36.888888888888886,0.0,1,3
2118,1964,Undergraduate,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,Partner,49,622,17,0,0.0,Store,36.588235294117645,0.0,1,3
8812,1979,Undergraduate,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Alone,34,48,5,0,0.0,Store,9.6,0.0,1,2
6616,1975,Graduate,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,Partner,38,461,14,0,0.0,Store,32.92857142857143,0.0,1,3
2797,1977,Graduate,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,Partner,36,1073,25,0,0.0,Web,42.92,0.0,1,3
4328,1986,Undergraduate,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,Partner,27,55,6,0,0.0,Store,9.166666666666666,0.0,1,3
9167,1956,Graduate,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,Partner,57,976,23,0,0.0,Store,42.43478260869565,0.0,1,3
10560,1980,Postgraduate,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Alone,34,20,4,0,0.0,Store,5.0,0.0,1,2
2631,1982,Graduate,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,Partner,31,1149,16,0,0.0,Catalog,71.8125,0.0,0,2
8312,1961,Undergraduate,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Partner,53,43,5,0,0.0,Store,8.6,0.0,0,2
5534,1975,Postgraduate,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,Partner,38,224,8,1,0.2,Web,28.0,0.5,1,3
5093,1974,Postgraduate,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,Alone,38,101,6,0,0.0,Web,16.833333333333332,0.0,1,2
7592,1946,Postgraduate,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,Partner,67,209,9,0,0.0,Web,23.22222222222222,0.0,0,2
8895,1985,Graduate,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,Alone,27,968,20,0,0.0,Store,48.4,0.0,0,1
8584,1952,Postgraduate,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,Partner,61,1165,16,0,0.0,Store,72.8125,0.0,0,2
2694,1967,Graduate,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Partner,47,24,4,0,0.0,Store,6.0,0.0,1,3
8910,1955,Graduate,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,Partner,57,252,11,0,0.0,Store,22.90909090909091,0.0,2,4
7433,1985,Graduate,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,Alone,27,165,8,0,0.0,Store,20.625,0.0,1,2
164,1977,Postgraduate,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,Partner,35,269,11,0,0.0,Web,24.454545454545453,0.0,0,2
10477,1973,Postgraduate,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,Partner,40,102,6,0,0.0,Web,17.0,0.0,1,3
2681,1984,Undergraduate,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,Partner,29,461,18,0,0.0,Store,25.61111111111111,0.0,0,2
5150,1979,Undergraduate,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Alone,33,47,5,0,0.0,Store,9.4,0.0,1,2
5283,1976,Postgraduate,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,Alone,38,144,7,0,0.0,Store,20.571428571428573,0.0,2,3
9645,1968,Graduate,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,Partner,44,1338,23,0,0.0,Store,58.17391304347826,0.0,0,2
10678,1959,Graduate,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,Partner,54,917,23,0,0.0,Web,39.869565217391305,0.0,1,3
7261,1971,Graduate,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,Partner,42,318,12,0,0.0,Web,26.5,0.0,2,4
9648,1967,Graduate,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,Alone,45,253,10,0,0.0,Web,25.3,0.0,2,3
2870,1973,Graduate,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,Partner,39,502,15,0,0.0,Web,33.46666666666667,0.0,1,3
8008,1983,Graduate,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,Partner,30,119,6,0,0.0,Store,19.833333333333332,0.0,1,3
1513,1979,Undergraduate,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,Partner,33,1250,16,0,0.0,Store,78.125,0.0,2,4
6173,1979,Graduate,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,Partner,34,969,23,0,0.0,Store,42.130434782608695,0.0,1,3
1419,1950,Graduate,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Partner,63,76,6,0,0.0,Store,12.666666666666666,0.0,2,4
